0.0282,-0.0939,512
0.0657,-0.1001,512
-0.0019,-0.1014,512
0.4750,-0.0914,512
0.2409,-0.2403,512
0.4975,-0.5795,512
0.0344,-0.1151,512
-0.0820,-0.1189,512
0.4762,-0.7084,512
-0.0670,-0.1289,512
0.4800,-0.9987,512
-0.1220,-0.1502,512
-0.2159,-0.2303,512
-0.4687,-0.2516,512
0.0119,-0.1014,512
0.0119,-0.1014,512
-0.1208,-0.0826,512
-0.0144,-0.1176,512
0.0382,-0.1214,512
-0.2034,-0.0476,512
0.4161,-0.2240,512
-0.4587,-0.2816,512
0.3511,0.0000,512
0.0169,-0.1014,512
-0.0494,-0.1001,512
0.3611,-0.2441,512
-0.0820,-0.1039,512
-0.0119,-0.1151,512
0.3911,-0.2653,512
-0.0344,-0.1302,512
0.4312,-0.3116,512
0.0207,-0.1189,512
-0.3949,-0.0513,512
-0.0319,-0.5594,512
-0.0845,-0.1277,512
-0.1658,-0.0914,512
-0.0807,-0.1327,512
0.4337,-0.3029,512
-0.1408,-0.0989,512
-0.0945,-0.1414,512
0.1946,-0.2766,512
-0.0970,-0.1414,512
0.1345,-0.2703,512
-0.2259,-0.1902,512
-0.1546,-0.1427,512
0.0832,-0.2691,512
-0.1984,-0.1327,512
0.3423,-1.0000,512
-0.1008,-0.1790,512
0.4024,-0.4518,512
0.3423,-0.4418,512
0.2960,-0.4481,512
-0.2247,-0.1552,512
-0.0444,-0.2541,512
0.1045,-0.3417,512
0.4324,-0.4994,512
-0.4912,-0.7810,512
0.4887,-0.6333,512
-0.1233,-0.2441,512
0.0632,-0.3805,512
-0.2422,-0.1890,512
0.0832,-0.4318,512
0.2096,-0.5106,512
0.1433,-0.2328,512
0.1596,-0.4681,512
-0.1796,-0.2453,512
0.4074,-0.6909,512
0.0870,-0.4493,512
-0.0106,-0.4043,512
0.3648,-0.6834,512
0.0207,-0.4318,512
-0.2297,-0.2541,512
-0.2009,-0.2804,512
0.0820,-0.5031,512
-0.0181,-0.4180,512
0.3861,-0.1064,512
0.3586,-0.8536,512
0.2610,-0.0363,512
-0.0870,-0.4143,512
-0.3723,-0.9987,512
0.2747,-0.5257,512
-0.1183,-0.3554,512
-0.3936,-0.2979,512
-0.3924,-0.2979,512
-0.1821,-0.3992,512
-0.4687,-0.0914,512
-0.1458,-0.4318,512
-0.1108,-0.4493,512
0.4111,-0.9524,512
-0.1358,-0.4105,512
-0.0720,-0.4693,512
0.3173,-0.7685,512
-0.1108,-0.4268,512
0.3110,-0.2441,512
-0.2597,-0.0901,512
-0.1170,-0.4844,512
-0.1145,-0.6971,512
-0.4887,-0.7096,512
-0.1070,-0.4731,512
-0.3949,-0.4030,512
-0.0682,-0.4693,512
0.4299,-1.0000,512
-0.4574,-0.6658,512
0.2772,-0.3041,512
-0.2397,-0.2616,512
0.0507,-0.3655,512
0.3335,-0.1539,512
-0.4199,-0.9487,512
-0.4337,-0.7672,512
0.1208,-0.0989,512
-0.0219,-0.4681,512
-0.3811,-0.7597,512
-0.0507,-0.4506,512
0.0757,-0.4130,512
0.0031,-0.4606,512
-0.4987,-0.9962,512
-0.0482,-0.4681,512
0.3636,-0.6546,512
0.0457,-0.4493,512
0.0294,-0.4318,512
-0.0119,-0.3817,512
-0.3886,-0.4393,512
-0.2247,-0.4906,512
0.1270,-0.4368,512
0.0131,-0.9324,512
0.1245,-0.4981,512
0.0219,-0.9349,512
0.1245,-0.4806,512
-0.0244,-0.3392,512
0.1233,-0.5069,512
-0.4124,-0.8360,512
0.0307,-0.4130,512
-0.4950,-0.0200,512
-0.2034,-0.2328,512
0.3135,-0.5757,512
-0.4424,-0.9099,512
-0.4499,-0.3880,512
-0.3673,-0.4368,512
-0.2046,-0.9161,512
0.0657,-0.4268,512
-0.1583,0.0000,512
-0.3623,-0.4806,512
-0.4862,-0.8974,512
-0.3736,-0.9499,512
