-0.3924,-0.2278,512
-0.0119,-0.0939,512
-0.4850,-0.2215,512
0.0081,-0.0964,512
0.3611,-0.1927,512
0.0907,-0.0676,512
0.2171,-0.9787,512
-0.3961,-0.2416,512
0.0620,-0.1089,512
0.0144,-0.0901,512
-0.0081,-0.0864,512
-0.0757,-0.0801,512
0.0382,-0.0901,512
0.0282,-0.1089,512
0.0369,-0.1051,512
-0.0069,-0.1064,512
0.4725,-0.2528,512
-0.0031,-0.1001,512
-0.0282,-0.0901,512
-0.0019,-0.0989,512
0.3185,-0.1840,512
0.0382,-0.0926,512
0.0269,-0.1176,512
-0.1295,-0.5507,512
-0.0344,-0.1039,512
0.0006,-0.1026,512
-0.0169,-0.0951,512
0.0069,-0.1114,512
0.0131,-0.0989,512
-0.0745,-0.0901,512
-0.0557,-0.0876,512
0.0194,-0.1001,512
-0.3348,-0.4180,512
-0.0119,-0.1214,512
-0.2171,-0.1677,512
-0.0607,-0.1139,512
-0.0845,-0.0939,512
0.2096,-0.2028,512
-0.0156,-0.1227,512
0.3023,-0.2866,512
0.4136,-0.3191,512
-0.1058,-0.1227,512
-0.1533,-0.1164,512
-0.0820,-0.1452,512
0.3711,-0.3454,512
-0.1295,-0.1189,512
-0.1283,-0.1477,512
-0.1721,-0.8999,512
0.1608,-0.2140,512
-0.0807,-0.1564,512
0.4524,-0.4155,512
-0.2409,-0.1064,512
-0.1245,-0.1652,512
-0.1583,-0.1652,512
0.1884,-0.3354,512
-0.5000,-0.3317,512
0.1195,-0.3191,512
-0.1270,-0.2028,512
0.1521,-0.3454,512
0.4349,-0.5094,512
-0.3711,-0.0776,512
-0.4387,-0.0288,512
-0.5000,-0.7309,512
-0.4474,-0.0300,512
0.4950,-0.1051,512
-0.2009,-0.1952,512
-0.1809,-0.2240,512
0.4374,-0.6258,512
-0.1245,-0.2766,512
-0.1758,-0.2491,512
0.0544,-0.4118,512
-0.3310,-0.1452,512
0.0081,-0.4230,512
-0.4925,-0.0288,512
-0.0131,-0.4143,512
0.5000,-0.8223,512
-0.2196,-0.2628,512
-0.2885,-0.5357,512
-0.3385,-0.1665,512
0.2960,-0.7334,512
-0.3686,-0.1802,512
-0.3798,-0.1502,512
0.3210,-0.8798,512
0.4312,-0.1026,512
0.3511,-0.9124,512
-0.3786,0.0000,512
0.2272,-0.7972,512
-0.1058,-0.3930,512
-0.4625,-0.1064,512
-0.4462,-0.3680,512
0.4987,-0.3467,512
-0.0845,-0.4293,512
-0.1783,-0.4543,512
-0.1133,-0.4693,512
-0.0657,-0.4731,512
-0.1345,-0.5657,512
0.4312,-0.0075,512
-0.1258,-0.4743,512
-0.1133,-0.4518,512
-0.0682,-0.4468,512
-0.3711,-0.1827,512
0.4061,-1.0000,512
-0.4412,-0.6783,512
0.4837,-0.0413,512
-0.1020,-0.5056,512
-0.1058,-0.4393,512
0.0695,-0.5845,512
0.3611,-0.3805,512
-0.4224,-0.2078,512
0.4825,-0.9812,512
0.0845,-0.8598,512
-0.1133,-0.4881,512
-0.0645,-0.4493,512
-0.0332,-0.4844,512
-0.0131,-0.4668,512
-0.0319,-0.4844,512
0.0569,-0.3942,512
-0.4124,-0.7284,512
-0.0845,-0.4718,512
-0.4136,-0.7635,512
-0.1446,-0.3517,512
0.0282,-0.5094,512
0.0119,-0.4543,512
0.4512,-0.0350,512
-0.1395,-0.6345,512
0.3636,-0.8573,512
-0.1120,-0.5620,512
0.1658,-0.3129,512
0.0745,-0.4556,512
-0.0181,-0.8486,512
0.3798,-0.7872,512
0.0782,-0.4218,512
-0.3949,-0.5670,512
0.0482,-0.4831,512
0.1909,-0.3004,512
0.0144,-0.0350,512
-0.2247,-0.1915,512
0.1058,-0.5019,512
-0.0594,-0.6283,512
0.5000,-0.0763,512
0.4174,-0.1464,512
0.3298,-0.2528,512
-0.1333,-0.7171,512
-0.2835,-0.1314,512
-0.4662,-0.5394,512
-0.2234,-0.7534,512
0.0732,-0.4531,512
-0.4262,-0.9362,512
0.1446,-0.4218,512
0.4199,-0.1577,512
0.1859,-0.3504,512
0.1658,-0.3905,512
0.0044,-0.5745,512
0.1508,-0.6608,512
-0.2096,-0.7472,512
-0.3248,-0.8248,512
0.1708,-0.3755,512
-0.4312,-0.8423,512
-0.2509,-0.7547,512
0.1433,-0.3880,512
0.0745,-0.4193,512
0.2184,-0.2979,512
0.3073,-0.2228,512
0.0982,-0.3905,512
-0.0532,-0.1915,512
0.2835,-0.2228,512
-0.4637,-0.0025,512
0.0670,-0.3980,512
0.2384,-0.2441,512
0.0144,-0.4180,512
-0.3561,-0.6733,512
0.2146,-0.2491,512
-0.3360,-0.6571,512
0.1809,-0.2303,512
0.1984,-0.2265,512
0.1846,-0.2303,512
-0.0207,-0.3705,512
0.2159,-0.2040,512
-0.0044,-0.1277,512
0.1959,-0.2003,512
0.1345,-0.2165,512
0.2534,-0.1427,512
0.1370,-0.1990,512
-0.0094,-0.2741,512
0.0319,-0.0801,512
-0.3623,-0.4468,512
0.1746,-0.1727,512
0.1333,-0.1777,512
0.1959,-0.1327,512
0.2109,-0.1252,512
0.1558,-0.1514,512
-0.4136,-0.4080,512
-0.2021,-0.3054,512
0.0857,-0.1514,512
0.1145,-0.1414,512
