0.2134,-0.3955,512
0.4850,-0.2616,512
0.2109,-0.2253,512
0.1483,-0.0851,512
-0.2059,-0.8248,512
0.0056,-0.1377,512
-0.3874,-0.0501,512
-0.3961,-0.0976,512
-0.4437,-0.3141,512
0.1558,-0.0726,512
0.1496,-0.1940,512
0.0207,-0.1151,512
-0.1158,-0.0801,512
0.0419,-0.5094,512
0.1395,-0.0663,512
-0.5000,-0.4030,512
0.3448,-0.1577,512
0.5000,-0.2303,512
0.2509,-0.1715,512
-0.0594,-0.7947,512
0.0720,-0.1452,512
0.4599,-0.0013,512
-0.0620,-0.1214,512
0.1471,-0.1502,512
0.2960,-0.1952,512
-0.0019,-0.1539,512
0.4449,-0.3342,512
0.4599,-0.3467,512
-0.0069,-0.6233,512
-0.3548,-0.1464,512
0.1846,-0.2390,512
0.2134,-0.2378,512
0.1721,-0.6746,512
0.1295,-0.4393,512
-0.1633,-0.1227,512
0.3110,-0.3454,512
0.4637,-0.5532,512
-0.1571,-0.1427,512
-0.0895,-0.1414,512
0.4612,-0.4581,512
-0.1358,-0.1790,512
-0.1658,-0.1827,512
-0.1658,-0.1940,512
-0.1758,-0.1752,512
-0.1008,-0.4681,512
0.1546,-0.4030,512
-0.2272,-0.1427,512
-0.1558,-0.1915,512
0.0532,-0.3442,512
0.3411,-0.4894,512
-0.2785,-0.1339,512
-0.0056,-0.9762,512
0.3461,-0.4793,512
-0.3974,-0.0676,512
-0.2785,-0.1502,512
-0.1758,-0.2178,512
-0.1471,-0.2466,512
0.3961,-0.5720,512
-0.2822,-0.1640,512
-0.3173,-0.1477,512
-0.1796,-0.2403,512
-0.1671,-0.2691,512
-0.2284,-0.2140,512
-0.1733,-0.2503,512
-0.1546,-0.2879,512
-0.1733,-0.2703,512
-0.5000,-0.0238,512
-0.2334,-0.2328,512
-0.1783,-0.2516,512
0.4562,-0.2991,512
-0.2146,-0.2353,512
0.1533,-0.5332,512
-0.1971,-0.2666,512
-0.1671,-0.2854,512
-0.1859,-0.2941,512
