-0.0582,-0.1176,512
0.0582,-0.1252,512
-0.0519,-0.0864,512
-0.0219,-0.1076,512
-0.2710,-0.8498,512
-0.0645,-0.1039,512
0.2322,-0.2065,512
-0.0207,-0.1164,512
0.4499,-0.2416,512
0.0031,-0.0864,512
0.0156,-0.1014,512
-0.0257,-0.0901,512
-0.0582,-0.1014,512
-0.4787,-0.2340,512
0.3473,-0.1715,512
-0.4574,-0.2578,512
0.0106,-0.1076,512
-0.0569,-0.1076,512
0.4136,-0.2090,512
0.0319,-0.0926,512
-0.0820,-0.0751,512
-0.0156,-0.0939,512
0.0432,-0.1176,512
0.0194,-0.0889,512
-0.0181,-0.0964,512
-0.0457,-0.0738,512
-0.0081,-0.1101,512
0.2872,-0.2290,512
-0.0044,-0.0951,512
0.0294,-0.1001,512
-0.0194,-0.0951,512
-0.3248,-0.3967,512
-0.0282,-0.0964,512
-0.0795,-0.6496,512
0.2509,-0.1940,512
-0.0269,-0.0851,512
-0.1108,-0.0889,512
0.3035,-0.2303,512
-0.3623,-1.0000,512
-0.0419,-0.0814,512
-0.0469,-0.1402,512
-0.0469,-0.1051,512
-0.0695,-0.1139,512
-0.0407,-0.1202,512
-0.0181,-0.1239,512
-0.2635,-0.2015,512
-0.1533,-0.5519,512
-0.0482,-0.1414,512
-0.0845,-0.1252,512
-0.0657,-0.1352,512
-0.0645,-0.1352,512
0.2209,-0.3191,512
-0.1145,-0.1076,512
-0.0695,-0.1364,512
-0.0870,-0.1352,512
0.2322,-0.2503,512
-0.1183,-0.1352,512
-0.2259,-0.0889,512
-0.1421,-0.1277,512
-0.0757,-0.1114,512
0.4424,-0.3292,512
0.1721,-0.2616,512
-0.0757,-0.1464,512
-0.1333,-0.1239,512
0.4049,-0.3492,512
-0.1546,-0.1389,512
-0.1395,-0.1502,512
0.2222,-0.2691,512
-0.1683,-0.1252,512
-0.0407,-0.1865,512
0.4975,-0.6558,512
-0.1408,-0.1402,512
-0.1020,-0.1627,512
-0.1596,-0.1727,512
0.1884,-0.3242,512
0.3385,-0.3805,512
-0.2209,-0.1264,512
-0.1145,-0.1852,512
-0.4900,-0.2340,512
-0.2872,-0.8423,512
-0.1859,-0.1577,512
-0.1333,-0.1790,512
-0.1195,-0.1940,512
-0.0945,-0.2178,512
0.3273,-0.4268,512
-0.1521,-0.1840,512
-0.1433,-0.1840,512
-0.2046,-0.1765,512
-0.1583,-0.2028,512
-0.0982,-0.2240,512
-0.1846,-0.1802,512
-0.1746,-0.1977,512
-0.1633,-0.0851,512
-0.1658,-0.1940,512
-0.1721,-0.1890,512
-0.4186,-0.6658,512
-0.1433,-0.2090,512
-0.2096,-0.1865,512
-0.1421,-0.2478,512
-0.2084,-0.2065,512
-0.0407,-0.3079,512
-0.1971,-0.2090,512
0.3098,-0.5457,512
-0.1508,-0.2428,512
-0.1884,-0.2290,512
0.3736,-0.6070,512
0.2121,-0.4668,512
-0.3623,-0.1151,512
-0.4524,-0.0576,512
-0.1308,-0.2841,512
-0.1746,-0.2591,512
-0.0519,-0.3529,512
-0.2046,-0.2478,512
-0.0507,-0.3542,512
-0.1834,-0.2616,512
-0.0482,-0.3567,512
0.4262,-0.7347,512
-0.0269,-0.4105,512
-0.2134,-0.2603,512
-0.0582,-0.3917,512
0.3686,-0.7259,512
-0.0444,-0.4030,512
-0.4011,-0.1076,512
0.2222,-0.6033,512
-0.1758,-0.2866,512
-0.2222,-0.2290,512
-0.4036,-0.1314,512
-0.1959,-0.2941,512
0.2384,-0.6608,512
-0.3385,-0.1665,512
-0.1683,-0.3367,512
-0.1771,-0.3154,512
-0.1070,-0.3830,512
-0.0845,-0.4055,512
0.3260,-0.8010,512
-0.2497,-0.2541,512
0.4837,-0.0250,512
-0.0920,-0.3967,512
0.3723,-0.8648,512
-0.3974,-0.4656,512
-0.0832,-0.4531,512
-0.1446,-0.3855,512
-0.4962,-0.0513,512
-0.1183,-0.4643,512
-0.4712,-0.0213,512
-0.1558,-0.3504,512
-0.3999,-0.1627,512
-0.4337,-0.1289,512
-0.1783,-0.3542,512
0.4262,-0.2516,512
-0.1583,-0.3755,512
0.3448,-0.4593,512
-0.1120,-0.4706,512
-0.2785,-0.2841,512
0.1295,-0.9937,512
-0.0820,-0.4706,512
-0.0857,-0.4431,512
-0.0432,-0.5194,512
-0.1045,-0.4205,512
-0.0882,-0.4668,512
-0.1821,-0.3805,512
-0.1408,-0.4018,512
-0.0820,-0.4906,512
-0.4900,-0.1815,512
-0.0632,-0.4956,512
-0.0882,-0.4318,512
-0.0820,-0.4443,512
-0.4937,-0.2203,512
-0.2497,-0.0651,512
-0.1333,-0.4431,512
-0.1783,-0.5244,512
-0.0469,-0.4706,512
-0.0920,-0.4781,512
-0.0569,-0.4481,512
0.1596,-0.4856,512
-0.4262,-0.6683,512
-0.0920,-0.4781,512
-0.0757,-0.4756,512
-0.0982,-0.4393,512
-0.4474,-0.7159,512
-0.0795,-0.4493,512
-0.2497,-0.8849,512
0.3648,-0.8548,512
-0.0645,-0.5807,512
-0.2184,-0.5407,512
-0.1058,-0.4819,512
-0.0106,-0.4681,512
0.3561,-0.2278,512
-0.2222,-0.3630,512
-0.0319,-0.4255,512
-0.4700,-0.8611,512
-0.0820,-0.4869,512
0.1070,-0.3517,512
-0.0695,-0.4869,512
-0.3899,-0.7697,512
0.0019,-0.4844,512
-0.5000,-0.8373,512
-0.0757,-0.5232,512
-0.1233,-0.5269,512
-0.3961,-0.6921,512
-0.0432,-0.5056,512
0.3010,-0.7747,512
0.1758,-0.8999,512
-0.0357,-0.4568,512
-0.0156,-0.4606,512
-0.0457,-0.4556,512
-0.2635,-0.7259,512
0.0207,-0.5169,512
-0.3473,-0.1927,512
-0.0207,-0.4656,512
-0.1183,-0.5745,512
-0.2209,-0.1890,512
0.0332,-0.4193,512
0.4349,-1.0000,512
-0.0019,-0.8748,512
-0.0094,-0.4831,512
0.0720,-0.4443,512
-0.0770,-1.0000,512
0.0207,-0.4431,512
0.0557,-0.4205,512
0.0319,-0.4531,512
-0.1020,-0.1890,512
0.2559,-0.5745,512
-0.1984,-0.7522,512
0.0757,-0.4681,512
0.0707,-0.4431,512
0.4412,-0.8398,512
0.0444,-0.4881,512
0.0131,-0.4581,512
0.0444,-0.4881,512
0.0832,-0.4268,512
-0.2121,-0.1227,512
0.1145,-0.4293,512
0.0870,-0.4543,512
0.0932,-0.4330,512
0.0832,-0.4593,512
-0.5000,-0.1202,512
-0.3448,-0.9299,512
0.1696,-0.0738,512
0.0995,-0.4581,512
0.0907,-0.4506,512
-0.0632,-0.6608,512
0.1120,-0.4706,512
-0.3085,-0.3204,512
0.1220,-0.4506,512
-0.1533,-0.6909,512
-0.0995,-0.6408,512
0.1708,-0.4305,512
0.0920,-0.4518,512
-0.3886,-0.6771,512
0.1446,-0.4343,512
0.3573,-0.2090,512
-0.3023,-0.4668,512
-0.1546,-0.1539,512
0.1558,-0.4343,512
0.2960,-0.0688,512
-0.4975,-0.0038,512
-0.0857,-0.5882,512
-0.4850,-1.0000,512
-0.5000,-0.9124,512
0.4249,-0.1514,512
-0.0444,-0.6245,512
-0.4950,-1.0000,512
0.2272,-0.3742,512
0.2222,-0.2378,512
0.2272,-0.3655,512
-0.2710,-0.8360,512
-0.1208,-0.8661,512
-0.3385,-0.8598,512
0.1846,-0.3642,512
0.1733,-0.3892,512
0.1971,-0.3655,512
0.1646,-0.3529,512
